index,Toxic parent tweets,Toxic replies,Toxic Level
2359,0.0,0.0,0
304,3.0,0.0,1
1336,7.0,0.0,1
2320,32.0,3.0,1
792,3.0,1.0,1
314,1.0,0.0,1
203,2.0,0.0,1
1946,1.0,3.0,1
63,7.0,0.0,1
1723,2.0,8.0,1
341,0.0,11.0,1
1395,1.0,0.0,1
644,9.0,1.0,1
1011,6.0,11.0,1
1383,14.0,3.0,1
256,0.0,49.0,1
1216,24.0,2.0,1
298,40.0,2.0,1
2339,4.0,0.0,1
1853,23.0,1.0,1
381,45.0,0.0,1
1849,12.0,0.0,1
926,1.0,0.0,1
2116,6.0,0.0,1
1085,1.0,0.0,1
1457,1.0,0.0,1
1299,1.0,0.0,1
2194,10.0,0.0,1
1246,5.0,6.0,1
574,10.0,4.0,1
804,8.0,0.0,1
484,28.0,0.0,1
1384,3.0,0.0,1
947,1.0,0.0,1
66,23.0,21.0,1
740,1.0,0.0,1
2048,1.0,0.0,1
2311,1.0,0.0,1
1585,16.0,0.0,1
1425,6.0,8.0,1
181,0.0,6.0,1
1480,5.0,0.0,1
1892,21.0,0.0,1
1427,0.0,2.0,1
1944,3.0,0.0,1
2136,16.0,6.0,1
555,16.0,0.0,1
1913,35.0,14.0,1
1596,36.0,1.0,1
2351,1.0,0.0,1
1603,1.0,1.0,1
710,0.0,1.0,1
2238,33.0,1.0,1
1473,13.0,0.0,1
381,45.0,0.0,1
1447,1.0,0.0,1
2215,1.0,0.0,1
1819,41.0,5.0,1
63,7.0,0.0,1
2279,5.0,0.0,1
505,30.0,0.0,1
798,1.0,0.0,1
1248,8.0,1.0,1
1681,6.0,5.0,1
957,1.0,0.0,1
53,12.0,0.0,1
700,2.0,0.0,1
2127,5.0,7.0,1
1088,21.0,0.0,1
1600,2.0,5.0,1
1064,4.0,0.0,1
267,8.0,0.0,1
1202,0.0,1.0,1
1373,1.0,0.0,1
1327,1.0,21.0,1
1478,3.0,2.0,1
2126,6.0,0.0,1
102,12.0,0.0,1
616,1.0,0.0,1
228,2.0,47.0,1
1586,1.0,0.0,1
2339,4.0,0.0,1
1248,8.0,1.0,1
9,2.0,0.0,1
1256,27.0,0.0,1
1602,0.0,1.0,1
310,29.0,8.0,1
2118,28.0,13.0,1
2219,0.0,1.0,1
1430,0.0,1.0,1
1949,0.0,25.0,1
1276,13.0,0.0,1
2013,5.0,0.0,1
1572,1.0,0.0,1
485,12.0,0.0,1
609,4.0,0.0,1
789,31.0,0.0,1
2323,0.0,1.0,1
2212,5.0,4.0,1
792,3.0,1.0,1
1375,23.0,5.0,1
1386,0.0,1.0,1
2004,21.0,0.0,1
736,2.0,0.0,1
1948,3.0,0.0,1
884,12.0,0.0,1
1997,1.0,0.0,1
1988,1.0,0.0,1
2049,15.0,23.0,1
1057,5.0,0.0,1
2354,1.0,0.0,1
170,14.0,0.0,1
2159,8.0,5.0,1
647,3.0,0.0,1
2083,16.0,3.0,1
553,3.0,0.0,1
1229,19.0,0.0,1
1458,19.0,0.0,1
132,1.0,0.0,1
471,16.0,7.0,1
55,6.0,1.0,1
2206,38.0,1.0,1
191,1.0,0.0,1
2311,1.0,0.0,1
2261,19.0,0.0,1
1501,11.0,0.0,1
1085,1.0,0.0,1
375,2.0,0.0,1
1821,1.0,0.0,1
1411,24.0,0.0,1
186,0.0,17.0,1
402,1.0,0.0,1
1466,36.0,0.0,1
1665,5.0,0.0,1
1262,1.0,0.0,1
1883,33.0,0.0,1
1314,22.0,0.0,1
836,1.0,0.0,1
1227,0.0,3.0,1
2119,28.0,0.0,1
1455,1.0,0.0,1
682,6.0,2.0,1
132,1.0,0.0,1
86,12.0,1.0,1
394,1.0,2.0,1
601,25.0,0.0,1
2272,16.0,0.0,1
2132,1.0,0.0,1
99,32.0,0.0,1
156,11.0,13.0,1
1471,3.0,2.0,1
1289,1.0,0.0,1
1623,16.0,0.0,1
2006,2.0,0.0,1
2193,15.0,0.0,1
293,2.0,0.0,1
1895,1.0,1.0,1
2339,4.0,0.0,1
1998,1.0,0.0,1
1561,1.0,4.0,1
2034,0.0,2.0,1
1721,12.0,23.0,1
1386,0.0,1.0,1
1810,2.0,0.0,1
2105,4.0,0.0,1
27,35.0,0.0,1
649,6.0,0.0,1
1471,3.0,2.0,1
2100,15.0,0.0,1
1272,1.0,1.0,1
2338,18.0,0.0,1
2166,4.0,11.0,1
1263,1.0,0.0,1
617,5.0,0.0,1
55,6.0,1.0,1
2313,3.0,0.0,1
1569,10.0,0.0,1
1385,20.0,1.0,1
1921,23.0,4.0,1
1624,4.0,0.0,1
2324,0.0,1.0,1
2039,3.0,7.0,1
697,2.0,1.0,1
1599,0.0,3.0,1
282,1.0,0.0,1
2026,2.0,2.0,1
1447,1.0,0.0,1
1289,1.0,0.0,1
682,6.0,2.0,1
2049,15.0,23.0,1
1833,0.0,1.0,1
510,14.0,0.0,1
1547,12.0,0.0,1
122,7.0,26.0,1
1513,5.0,0.0,1
475,19.0,1.0,1
2261,19.0,0.0,1
1943,1.0,0.0,1
707,5.0,0.0,1
252,4.0,0.0,1
2167,3.0,0.0,1
1634,22.0,1.0,1
1892,21.0,0.0,1
1574,1.0,0.0,1
1623,16.0,0.0,1
1815,16.0,0.0,1
2167,3.0,0.0,1
86,12.0,1.0,1
1729,3.0,0.0,1
1572,1.0,0.0,1
1064,4.0,0.0,1
2180,2.0,0.0,1
1011,6.0,11.0,1
1801,9.0,1.0,1
1474,1.0,0.0,1
1095,1.0,0.0,1
1415,40.0,0.0,1
682,6.0,2.0,1
555,16.0,0.0,1
666,7.0,0.0,1
1244,2.0,3.0,1
1224,0.0,3.0,1
820,1.0,0.0,1
1768,5.0,0.0,1
1756,19.0,0.0,1
2041,12.0,0.0,1
763,2.0,0.0,1
1146,4.0,0.0,1
1977,1.0,0.0,1
1375,23.0,5.0,1
1295,4.0,0.0,1
1822,1.0,0.0,1
970,1.0,0.0,1
1885,1.0,0.0,1
666,7.0,0.0,1
2215,1.0,0.0,1
688,2.0,0.0,1
1895,1.0,1.0,1
1853,23.0,1.0,1
2229,9.0,0.0,1
1220,16.0,0.0,1
1878,7.0,0.0,1
1707,1.0,0.0,1
1411,24.0,0.0,1
686,48.0,0.0,1
1922,16.0,5.0,1
325,13.0,0.0,1
2235,3.0,0.0,1
1463,29.0,0.0,1
1351,0.0,7.0,1
1599,0.0,3.0,1
784,20.0,2.0,1
1479,1.0,0.0,1
2195,1.0,0.0,1
1246,5.0,6.0,1
1247,3.0,33.0,1
325,13.0,0.0,1
1721,12.0,23.0,1
1750,13.0,16.0,1
228,2.0,47.0,1
1943,1.0,0.0,1
325,13.0,0.0,1
9,2.0,0.0,1
1807,16.0,0.0,1
654,1.0,0.0,1
1602,0.0,1.0,1
2309,5.0,0.0,1
2030,45.0,4.0,1
666,7.0,0.0,1
1244,2.0,3.0,1
1278,1.0,0.0,1
1797,1.0,0.0,1
376,5.0,0.0,1
170,14.0,0.0,1
1895,1.0,1.0,1
2013,5.0,0.0,1
1878,7.0,0.0,1
1977,1.0,0.0,1
1306,5.0,0.0,1
719,16.0,0.0,1
2252,2.0,0.0,1
1347,0.0,2.0,1
612,34.0,0.0,1
541,1.0,0.0,1
359,28.0,1.0,1
1275,6.0,0.0,1
2100,15.0,0.0,1
873,4.0,0.0,1
814,2.0,0.0,1
2253,15.0,5.0,1
2363,1.0,0.0,1
1718,4.0,0.0,1
598,1.0,0.0,1
1480,5.0,0.0,1
2054,8.0,7.0,1
420,4.0,37.0,1
1712,1.0,0.0,1
601,25.0,0.0,1
361,1.0,2.0,1
551,19.0,1.0,1
997,1.0,0.0,1
1388,2.0,3.0,1
1106,30.0,0.0,1
2117,14.0,1.0,1
1846,1.0,0.0,1
2083,16.0,3.0,1
1278,1.0,0.0,1
1088,21.0,0.0,1
1480,5.0,0.0,1
424,5.0,0.0,1
430,2.0,0.0,1
2324,0.0,1.0,1
1978,11.0,21.0,1
2217,4.0,0.0,1
1453,1.0,0.0,1
1801,9.0,1.0,1
1566,27.0,1.0,1
1057,5.0,0.0,1
2339,4.0,0.0,1
1804,1.0,0.0,1
2130,1.0,0.0,1
1415,40.0,0.0,1
437,0.0,4.0,1
1305,0.0,1.0,1
887,9.0,0.0,1
1719,23.0,4.0,1
767,7.0,1.0,1
2083,16.0,3.0,1
420,4.0,37.0,1
1088,21.0,0.0,1
1736,17.0,0.0,1
1615,7.0,2.0,1
2360,4.0,0.0,1
9,2.0,0.0,1
911,7.0,0.0,1
744,8.0,1.0,1
1827,0.0,38.0,1
1371,1.0,0.0,1
123,3.0,8.0,1
475,19.0,1.0,1
33,1.0,5.0,1
686,48.0,0.0,1
293,2.0,0.0,1
1840,2.0,0.0,1
2212,5.0,4.0,1
623,42.0,0.0,1
381,45.0,0.0,1
1283,6.0,5.0,1
439,1.0,2.0,1
173,4.0,0.0,1
339,0.0,20.0,1
1880,1.0,0.0,1
1756,19.0,0.0,1
1652,1.0,0.0,1
1750,13.0,16.0,1
1318,25.0,1.0,1
1321,3.0,0.0,1
305,4.0,1.0,1
2304,11.0,3.0,1
744,8.0,1.0,1
669,1.0,0.0,1
322,0.0,4.0,1
1479,1.0,0.0,1
1415,40.0,0.0,1
293,2.0,0.0,1
443,2.0,0.0,1
2320,32.0,3.0,1
2353,1.0,0.0,1
1057,5.0,0.0,1
1955,2.0,4.0,1
2219,0.0,1.0,1
486,15.0,0.0,1
1988,1.0,0.0,1
1890,3.0,1.0,1
484,28.0,0.0,1
1636,1.0,0.0,1
2187,8.0,0.0,1
1272,1.0,1.0,1
804,8.0,0.0,1
2212,5.0,4.0,1
1472,2.0,0.0,1
1262,1.0,0.0,1
394,1.0,2.0,1
577,16.0,4.0,1
1275,6.0,0.0,1
1801,9.0,1.0,1
99,32.0,0.0,1
1917,33.0,1.0,1
1384,3.0,0.0,1
2362,41.0,1.0,1
1409,11.0,13.0,1
1221,0.0,4.0,1
66,23.0,21.0,1
2052,2.0,4.0,1
1875,23.0,0.0,1
129,5.0,0.0,1
678,11.0,1.0,1
1179,5.0,0.0,1
1596,36.0,1.0,1
1344,9.0,0.0,1
2126,6.0,0.0,1
820,1.0,0.0,1
85,12.0,1.0,1
667,16.0,1.0,1
804,8.0,0.0,1
2180,2.0,0.0,1
1712,1.0,0.0,1
827,1.0,0.0,1
2354,1.0,0.0,1
1441,1.0,13.0,1
1371,1.0,0.0,1
2231,8.0,0.0,1
2212,5.0,4.0,1
1840,2.0,0.0,1
1492,44.0,1.0,1
1561,1.0,4.0,1
574,10.0,4.0,1
163,4.0,0.0,1
1481,10.0,0.0,1
57,17.0,0.0,1
511,1.0,0.0,1
654,1.0,0.0,1
472,21.0,0.0,1
1430,0.0,1.0,1
144,44.0,0.0,1
1216,24.0,2.0,1
1495,37.0,0.0,1
293,2.0,0.0,1
2041,12.0,0.0,1
123,3.0,8.0,1
814,2.0,0.0,1
1106,30.0,0.0,1
1463,29.0,0.0,1
898,1.0,0.0,1
531,0.0,2.0,1
1699,2.0,0.0,1
293,2.0,0.0,1
1944,3.0,0.0,1
332,1.0,0.0,1
572,5.0,1.0,1
740,1.0,0.0,1
484,28.0,0.0,1
748,0.0,1.0,1
993,14.0,6.0,1
370,5.0,0.0,1
58,17.0,0.0,1
2160,31.0,8.0,1
2027,6.0,0.0,1
1602,0.0,1.0,1
1613,3.0,6.0,1
993,14.0,6.0,1
2339,4.0,0.0,1
1912,17.0,0.0,1
2159,8.0,5.0,1
1752,2.0,0.0,1
834,8.0,0.0,1
2308,6.0,0.0,1
1852,6.0,3.0,1
1798,11.0,0.0,1
467,1.0,0.0,1
1455,1.0,0.0,1
1246,5.0,6.0,1
2139,1.0,0.0,1
305,4.0,1.0,1
1263,1.0,0.0,1
2203,15.0,17.0,1
716,9.0,0.0,1
515,33.0,0.0,1
130,38.0,0.0,1
1430,0.0,1.0,1
1892,21.0,0.0,1
2070,42.0,1.0,1
1542,8.0,22.0,1
2328,7.0,0.0,1
2214,1.0,0.0,1
1290,3.0,0.0,1
1513,5.0,0.0,1
2230,21.0,3.0,1
1474,1.0,0.0,1
2223,14.0,0.0,1
122,7.0,26.0,1
1907,3.0,0.0,1
61,43.0,0.0,1
984,1.0,0.0,1
2126,6.0,0.0,1
1481,10.0,0.0,1
1274,5.0,0.0,1
1829,32.0,1.0,1
2362,41.0,1.0,1
1410,2.0,0.0,1
418,5.0,12.0,1
267,8.0,0.0,1
1129,2.0,0.0,1
2249,35.0,0.0,1
2183,2.0,0.0,1
2004,21.0,0.0,1
2308,6.0,0.0,1
167,1.0,0.0,1
1854,19.0,0.0,1
1936,0.0,9.0,1
1624,4.0,0.0,1
555,16.0,0.0,1
362,3.0,11.0,1
436,6.0,0.0,1
947,1.0,0.0,1
1613,3.0,6.0,1
1076,1.0,0.0,1
912,4.0,0.0,1
1922,16.0,5.0,1
1892,21.0,0.0,1
2258,5.0,8.0,1
2136,16.0,6.0,1
173,4.0,0.0,1
1356,7.0,1.0,1
1721,12.0,23.0,1
776,1.0,0.0,1
170,14.0,0.0,1
1615,7.0,2.0,1
1729,3.0,0.0,1
27,35.0,0.0,1
304,3.0,0.0,1
585,2.0,0.0,1
2122,2.0,0.0,1
2352,29.0,6.0,1
2363,1.0,0.0,1
1117,10.0,3.0,1
153,45.0,0.0,1
2328,7.0,0.0,1
2220,12.0,0.0,1
2217,4.0,0.0,1
1835,35.0,4.0,1
785,11.0,0.0,1
1209,10.0,0.0,1
1789,6.0,0.0,1
310,29.0,8.0,1
1875,23.0,0.0,1
1840,2.0,0.0,1
1836,22.0,2.0,1
339,0.0,20.0,1
2236,20.0,0.0,1
2142,7.0,0.0,1
1687,35.0,2.0,1
177,0.0,1.0,1
1088,21.0,0.0,1
2037,22.0,0.0,1
1416,16.0,0.0,1
333,1.0,0.0,1
2235,3.0,0.0,1
2158,2.0,12.0,1
368,1.0,0.0,1
1263,1.0,0.0,1
1804,1.0,0.0,1
177,0.0,1.0,1
1781,23.0,1.0,1
1482,5.0,1.0,1
2053,1.0,0.0,1
2188,35.0,2.0,1
282,1.0,0.0,1
1797,1.0,0.0,1
335,1.0,0.0,1
1584,36.0,0.0,1
1681,6.0,5.0,1
1452,37.0,7.0,1
691,2.0,0.0,1
2364,11.0,0.0,1
793,26.0,0.0,1
554,1.0,0.0,1
1950,20.0,3.0,1
1360,26.0,15.0,1
1637,23.0,0.0,1
2154,1.0,0.0,1
2320,32.0,3.0,1
719,16.0,0.0,1
209,1.0,1.0,1
465,1.0,0.0,1
1835,35.0,4.0,1
1334,3.0,41.0,1
252,4.0,0.0,1
1935,0.0,2.0,1
830,1.0,0.0,1
654,1.0,0.0,1
196,12.0,1.0,1
153,45.0,0.0,1
270,3.0,0.0,1
2052,2.0,4.0,1
1371,1.0,0.0,1
613,43.0,2.0,1
649,6.0,0.0,1
1416,16.0,0.0,1
1331,5.0,5.0,1
1065,7.0,0.0,1
1566,27.0,1.0,1
1720,16.0,28.0,1
836,1.0,0.0,1
744,8.0,1.0,1
2026,2.0,2.0,1
1137,2.0,0.0,1
71,1.0,0.0,1
2076,16.0,0.0,1
1502,1.0,1.0,1
2069,19.0,2.0,1
2253,15.0,5.0,1
298,40.0,2.0,1
2188,35.0,2.0,1
530,0.0,17.0,1
663,8.0,0.0,1
2076,16.0,0.0,1
1840,2.0,0.0,1
1351,0.0,7.0,1
1707,1.0,0.0,1
2105,4.0,0.0,1
996,17.0,0.0,1
1492,44.0,1.0,1
56,8.0,0.0,1
2159,8.0,5.0,1
1038,0.0,1.0,1
2070,42.0,1.0,1
762,1.0,0.0,1
1463,29.0,0.0,1
475,19.0,1.0,1
1425,6.0,8.0,1
2304,11.0,3.0,1
1853,23.0,1.0,1
1920,9.0,1.0,1
1883,33.0,0.0,1
1229,19.0,0.0,1
1557,1.0,0.0,1
1921,23.0,4.0,1
1326,12.0,0.0,1
1721,12.0,23.0,1
784,20.0,2.0,1
2250,12.0,0.0,1
1633,3.0,5.0,1
1310,7.0,1.0,1
507,16.0,2.0,1
2280,5.0,1.0,1
137,20.0,0.0,1
1572,1.0,0.0,1
830,1.0,0.0,1
1271,1.0,1.0,1
43,1.0,0.0,1
1699,2.0,0.0,1
898,1.0,0.0,1
740,1.0,0.0,1
1466,36.0,0.0,1
2057,2.0,3.0,1
102,12.0,0.0,1
2004,21.0,0.0,1
2297,2.0,0.0,1
263,31.0,2.0,1
2126,6.0,0.0,1
1689,2.0,0.0,1
1682,12.0,1.0,1
1313,1.0,0.0,1
331,3.0,3.0,1
1726,0.0,2.0,1
585,2.0,0.0,1
2224,20.0,0.0,1
1468,21.0,0.0,1
1752,2.0,0.0,1
1458,19.0,0.0,1
208,0.0,2.0,1
1298,1.0,0.0,1
1223,0.0,1.0,1
1318,25.0,1.0,1
2008,8.0,0.0,1
804,8.0,0.0,1
2075,20.0,0.0,1
1884,41.0,0.0,1
1265,1.0,0.0,1
2332,32.0,1.0,1
1376,8.0,2.0,1
574,10.0,4.0,1
2034,0.0,2.0,1
1919,1.0,2.0,1
293,2.0,0.0,1
1562,1.0,1.0,1
282,1.0,0.0,1
1853,23.0,1.0,1
1852,6.0,3.0,1
555,16.0,0.0,1
2030,45.0,4.0,1
123,3.0,8.0,1
2132,1.0,0.0,1
1208,44.0,1.0,1
1930,21.0,0.0,1
1513,5.0,0.0,1
812,5.0,0.0,1
647,3.0,0.0,1
2328,7.0,0.0,1
2340,6.0,1.0,1
2180,2.0,0.0,1
796,32.0,2.0,1
2360,4.0,0.0,1
185,0.0,13.0,1
1671,6.0,0.0,1
2358,10.0,0.0,1
2008,8.0,0.0,1
1076,1.0,0.0,1
1271,1.0,1.0,1
1943,1.0,0.0,1
60,5.0,0.0,1
516,9.0,0.0,1
1720,16.0,28.0,1
1270,0.0,1.0,1
1358,2.0,2.0,1
686,48.0,0.0,1
209,1.0,1.0,1
777,5.0,0.0,1
1373,1.0,0.0,1
2167,3.0,0.0,1
1986,2.0,0.0,1
2027,6.0,0.0,1
1242,9.0,0.0,1
1599,0.0,3.0,1
2301,20.0,1.0,1
1474,1.0,0.0,1
1202,0.0,1.0,1
420,4.0,37.0,1
2364,11.0,0.0,1
196,12.0,1.0,1
293,2.0,0.0,1
1270,0.0,1.0,1
75,11.0,9.0,1
1402,6.0,2.0,1
1444,13.0,5.0,1
1600,2.0,5.0,1
437,0.0,4.0,1
420,4.0,37.0,1
1610,11.0,0.0,1
130,38.0,0.0,1
318,23.0,1.0,1
1923,32.0,0.0,1
133,14.0,33.0,1
550,19.0,0.0,1
1272,1.0,1.0,1
663,8.0,0.0,1
1781,23.0,1.0,1
386,6.0,0.0,1
486,15.0,0.0,1
644,9.0,1.0,1
2021,1.0,2.0,1
689,1.0,0.0,1
2281,8.0,1.0,1
1838,3.0,0.0,1
2053,1.0,0.0,1
1654,23.0,0.0,1
33,1.0,5.0,1
206,1.0,34.0,1
1457,1.0,0.0,1
740,1.0,0.0,1
678,11.0,1.0,1
1496,0.0,1.0,1
513,11.0,6.0,1
1828,8.0,24.0,1
507,16.0,2.0,1
509,48.0,0.0,1
1263,1.0,0.0,1
2166,4.0,11.0,1
1781,23.0,1.0,1
576,6.0,1.0,1
1494,27.0,1.0,1
91,28.0,0.0,1
492,1.0,0.0,1
1321,3.0,0.0,1
1058,12.0,0.0,1
1821,1.0,0.0,1
1461,10.0,1.0,1
1179,5.0,0.0,1
2244,3.0,0.0,1
1076,1.0,0.0,1
1467,25.0,0.0,1
1836,22.0,2.0,1
1480,5.0,0.0,1
1001,3.0,1.0,1
647,3.0,0.0,1
895,1.0,0.0,1
385,3.0,0.0,1
2191,1.0,0.0,1
197,1.0,38.0,1
736,2.0,0.0,1
1305,0.0,1.0,1
2142,7.0,0.0,1
1358,2.0,2.0,1
2351,1.0,0.0,1
536,2.0,0.0,1
505,30.0,0.0,1
266,12.0,0.0,1
1982,13.0,0.0,1
2313,3.0,0.0,1
1529,3.0,2.0,1
130,38.0,0.0,1
366,11.0,0.0,1
1368,43.0,6.0,1
512,4.0,0.0,1
1828,8.0,24.0,1
2057,2.0,3.0,1
654,1.0,0.0,1
1797,1.0,0.0,1
177,0.0,1.0,1
1846,1.0,0.0,1
1427,0.0,2.0,1
1375,23.0,5.0,1
2231,8.0,0.0,1
1153,1.0,0.0,1
8,1.0,0.0,1
1247,3.0,33.0,1
1095,1.0,0.0,1
555,16.0,0.0,1
1473,13.0,0.0,1
572,5.0,1.0,1
1476,32.0,9.0,1
1208,44.0,1.0,1
1292,1.0,0.0,1
2221,3.0,0.0,1
333,1.0,0.0,1
393,0.0,12.0,1
177,0.0,1.0,1
1572,1.0,0.0,1
1907,3.0,0.0,1
1878,7.0,0.0,1
512,4.0,0.0,1
2231,8.0,0.0,1
2210,3.0,1.0,1
434,4.0,0.0,1
223,4.0,0.0,1
642,18.0,0.0,1
612,34.0,0.0,1
2083,16.0,3.0,1
677,0.0,2.0,1
1884,41.0,0.0,1
669,1.0,0.0,1
1840,2.0,0.0,1
1530,31.0,12.0,1
1350,0.0,8.0,1
1276,13.0,0.0,1
153,45.0,0.0,1
686,48.0,0.0,1
912,4.0,0.0,1
1514,19.0,0.0,1
418,5.0,12.0,1
1305,0.0,1.0,1
1482,5.0,1.0,1
1216,24.0,2.0,1
1602,0.0,1.0,1
763,2.0,0.0,1
1835,35.0,4.0,1
1410,2.0,0.0,1
43,1.0,0.0,1
1010,39.0,0.0,1
2030,45.0,4.0,1
2137,34.0,11.0,1
1141,31.0,0.0,1
1290,3.0,0.0,1
1862,1.0,0.0,1
1216,24.0,2.0,1
32,0.0,2.0,1
341,0.0,11.0,1
1095,1.0,0.0,1
1884,41.0,0.0,1
263,31.0,2.0,1
1821,1.0,0.0,1
1936,0.0,9.0,1
957,1.0,0.0,1
520,1.0,0.0,1
1544,12.0,1.0,1
2020,12.0,4.0,1
2332,32.0,1.0,1
132,1.0,0.0,1
2036,8.0,0.0,1
1950,20.0,3.0,1
1470,7.0,0.0,1
421,29.0,3.0,1
601,25.0,0.0,1
1995,1.0,0.0,1
1385,20.0,1.0,1
2020,12.0,4.0,1
2054,8.0,7.0,1
1581,5.0,0.0,1
1561,1.0,4.0,1
740,1.0,0.0,1
1256,27.0,0.0,1
1667,34.0,0.0,1
2362,41.0,1.0,1
748,0.0,1.0,1
1976,1.0,0.0,1
2210,3.0,1.0,1
1366,0.0,5.0,1
34,47.0,1.0,1
2221,3.0,0.0,1
2180,2.0,0.0,1
700,2.0,0.0,1
725,2.0,0.0,1
2352,29.0,6.0,1
27,35.0,0.0,1
336,1.0,0.0,1
2187,8.0,0.0,1
1220,16.0,0.0,1
191,1.0,0.0,1
422,16.0,3.0,1
664,14.0,0.0,1
694,1.0,0.0,1
516,9.0,0.0,1
2130,1.0,0.0,1
2306,8.0,0.0,1
816,10.0,0.0,1
186,0.0,17.0,1
647,3.0,0.0,1
2308,6.0,0.0,1
2229,9.0,0.0,1
2166,4.0,11.0,1
1919,1.0,2.0,1
1385,20.0,1.0,1
1718,4.0,0.0,1
307,1.0,0.0,1
293,2.0,0.0,1
1480,5.0,0.0,1
1244,2.0,3.0,1
1284,22.0,0.0,1
2220,12.0,0.0,1
1495,37.0,0.0,1
1427,0.0,2.0,1
1976,1.0,0.0,1
2323,0.0,1.0,1
1813,7.0,29.0,1
2335,25.0,0.0,1
2117,14.0,1.0,1
1343,1.0,0.0,1
71,1.0,0.0,1
1600,2.0,5.0,1
1885,1.0,0.0,1
1982,13.0,0.0,1
1382,36.0,1.0,1
239,0.0,2.0,1
421,29.0,3.0,1
245,0.0,5.0,1
213,1.0,0.0,1
1376,8.0,2.0,1
2353,1.0,0.0,1
8,1.0,0.0,1
167,1.0,0.0,1
1907,3.0,0.0,1
1985,1.0,0.0,1
2118,28.0,13.0,1
1359,8.0,0.0,1
1363,13.0,9.0,1
2360,4.0,0.0,1
1452,37.0,7.0,1
2183,2.0,0.0,1
100,5.0,1.0,1
1095,1.0,0.0,1
272,11.0,2.0,1
203,2.0,0.0,1
1566,27.0,1.0,1
465,1.0,0.0,1
724,3.0,0.0,1
1881,5.0,0.0,1
1344,9.0,0.0,1
335,1.0,0.0,1
2117,14.0,1.0,1
913,11.0,0.0,1
784,20.0,2.0,1
173,4.0,0.0,1
690,1.0,0.0,1
1252,1.0,0.0,1
2026,2.0,2.0,1
2078,12.0,1.0,1
2223,14.0,0.0,1
1275,6.0,0.0,1
1736,17.0,0.0,1
2100,15.0,0.0,1
899,1.0,0.0,1
617,5.0,0.0,1
677,0.0,2.0,1
2306,8.0,0.0,1
1634,22.0,1.0,1
208,0.0,2.0,1
1334,3.0,41.0,1
304,3.0,0.0,1
1321,3.0,0.0,1
1950,20.0,3.0,1
2083,16.0,3.0,1
2033,1.0,0.0,1
2194,10.0,0.0,1
913,11.0,0.0,1
287,1.0,0.0,1
2300,19.0,1.0,1
2180,2.0,0.0,1
1029,1.0,0.0,1
2314,7.0,0.0,1
1334,3.0,41.0,1
1360,26.0,15.0,1
925,1.0,0.0,1
722,5.0,2.0,1
499,12.0,1.0,1
1441,1.0,13.0,1
1029,1.0,0.0,1
1550,11.0,9.0,1
2070,42.0,1.0,1
310,29.0,8.0,1
1596,36.0,1.0,1
228,2.0,47.0,1
386,6.0,0.0,1
2179,4.0,0.0,1
398,1.0,0.0,1
541,1.0,0.0,1
1275,6.0,0.0,1
1010,39.0,0.0,1
2139,1.0,0.0,1
1476,32.0,9.0,1
2304,11.0,3.0,1
196,12.0,1.0,1
1558,1.0,0.0,1
2122,2.0,0.0,1
170,14.0,0.0,1
1366,0.0,5.0,1
614,2.0,0.0,1
366,11.0,0.0,1
2044,1.0,0.0,1
137,20.0,0.0,1
2054,8.0,7.0,1
2362,41.0,1.0,1
321,1.0,0.0,1
2075,20.0,0.0,1
1852,6.0,3.0,1
538,1.0,0.0,1
2296,1.0,0.0,1
272,11.0,2.0,1
1220,16.0,0.0,1
1500,1.0,0.0,1
1151,29.0,3.0,1
1934,3.0,0.0,1
815,5.0,0.0,1
577,16.0,4.0,1
2324,0.0,1.0,1
577,16.0,4.0,1
1858,31.0,0.0,1
268,5.0,3.0,1
1878,7.0,0.0,1
184,0.0,17.0,1
1781,23.0,1.0,1
167,1.0,0.0,1
1278,1.0,0.0,1
2151,2.0,0.0,1
27,35.0,0.0,1
1391,43.0,2.0,1
1687,35.0,2.0,1
1892,21.0,0.0,1
2231,8.0,0.0,1
1532,18.0,4.0,1
1284,22.0,0.0,1
2258,5.0,8.0,1
1482,5.0,1.0,1
1813,7.0,29.0,1
686,48.0,0.0,1
1512,6.0,0.0,1
1088,21.0,0.0,1
144,44.0,0.0,1
1558,1.0,0.0,1
213,1.0,0.0,1
2013,5.0,0.0,1
2206,38.0,1.0,1
205,0.0,15.0,1
2164,1.0,0.0,1
722,5.0,2.0,1
153,45.0,0.0,1
340,0.0,40.0,1
643,9.0,0.0,1
694,1.0,0.0,1
175,30.0,0.0,1
1117,10.0,3.0,1
314,1.0,0.0,1
2236,20.0,0.0,1
156,11.0,13.0,1
1620,14.0,2.0,1
1043,1.0,0.0,1
84,17.0,0.0,1
2191,1.0,0.0,1
761,26.0,0.0,1
32,0.0,2.0,1
1750,13.0,16.0,1
2328,7.0,0.0,1
740,1.0,0.0,1
1922,16.0,5.0,1
1987,1.0,0.0,1
899,1.0,0.0,1
1798,11.0,0.0,1
175,30.0,0.0,1
1998,1.0,0.0,1
1514,19.0,0.0,1
1416,16.0,0.0,1
86,12.0,1.0,1
213,1.0,0.0,1
646,4.0,0.0,1
1246,5.0,6.0,1
1179,5.0,0.0,1
1855,1.0,0.0,1
1514,19.0,0.0,1
1943,1.0,0.0,1
937,1.0,0.0,1
2362,41.0,1.0,1
31,2.0,0.0,1
16,17.0,0.0,1
1735,6.0,1.0,1
2052,2.0,4.0,1
